3.5924696276106762, 3.5569236183511923, 4.077537443905719, 3.9538970325423386
4.653192991556119, 4.691347882229144, 5.293304824724493, 4.379299389967364
4.360219664274415, 4.394449154672438, 4.969813299576, 4.327072275329255
4.48039149858015, 4.510859506516851, 5.099866427824199, 4.372472221440927
3.9835513855247107, 4.077537443905719, 4.5951198501345925, 4.156794384208139
4.604401638724456, 4.586040653100566, 5.241747015059643, 4.418781075004439
4.577742131779841, 4.6443908991413725, 5.241747015059643, 4.428446673483958
5.101391484738672, 5.1179938124167546, 5.755742213586912, 4.4439344171047725
4.2574120306671706, 4.2574120306671706, 4.836281906951481, 4.193177581866165
5.164151822134836, 5.164151822134836, 5.82600010738045, 4.393024979764969
4.604401638724456, 4.6443908991413725, 5.241747015059643, 4.192107166031633
4.49214536015951, 4.564348191467836, 5.159055299214527, 4.098819735802349
4.48039149858015, 4.449923490643449, 5.099866427824199, 4.228709174276407
4.1047747985754155, 4.127134385045092, 4.663439094112068, 4.1897536379487486
4.7296885641905035, 4.7296885641905035, 5.365976015021849, 4.143926068642803
4.833271382827729, 4.833271382827729, 5.46383180502561, 4.32434634508851
3.9633119287657586, 3.9889840465642754, 4.488636369732139, 4.004037830935358
5.255055619882761, 5.276166701524182, 5.929589143389892, 4.496211533924665
4.316803762804241, 4.3694478524670215, 4.934473933130693, 4.193847740031475
5.397399880555467, 5.407222328496406, 6.0844994130751715, 4.526537294302569
4.007047900119962, 4.077537443905719, 4.591307242376893, 4.255503967485409
5.304528872656768, 5.301963930775569, 5.963579343618446, 4.395552116185918
5.000944956670255, 5.027950690977786, 5.666426688112431, 4.361606356482309
4.560419284058849, 4.560419284058849, 5.162607322531785, 4.343360437106158
5.095285446656304, 5.070231934105945, 5.749392985908253, 4.388073965613407
4.772876589214592, 4.772876589214592, 5.411646051855041, 4.394446989851129
