0.000, 79.000, 4.600
0.000, 77.000, 4.602
0.000, 86.000, 4.646
0.000, 78.000, 4.679
0.000, 78.000, 4.650
0.000, 80.000, 4.680
0.000, 84.000, 4.581
0.000, 85.000, 4.646
