0.000, 137.000, 2.352
0.000, 107.000, 2.526
0.000, 96.000, 2.568
0.000, 137.000, 2.474
0.000, 85.000, 2.591
0.000, 93.000, 2.632
0.000, 95.000, 2.713
0.000, 130.000, 2.727
0.000, 76.000, 2.975
0.000, 71.000, 2.874
0.000, 91.000, 2.665
