2.000, 14.000, 4.601
0.000, 102.000, 4.848
0.000, 93.000, 4.953
0.000, 143.000, 5.066
0.000, 31.000, 4.928
0.000, 104.000, 4.699
0.000, 124.000, 4.744
0.000, 129.000, 4.863
0.000, 150.000, 4.995
0.000, 95.000, 4.749
