0.000, 81.000, 5.002
0.000, 73.000, 5.076
0.000, 53.000, 5.019
0.000, 11.000, 4.603
0.000, 46.000, 5.016
0.000, 41.000, 4.973
0.000, 98.000, 5.151
0.000, 65.000, 5.006
0.000, 57.000, 4.928
0.000, 68.000, 4.953
0.000, 107.000, 5.042
