0.000, 14.000, 3.822
0.000, 19.000, 3.781
0.000, 35.000, 3.937
0.000, 32.000, 3.767
0.000, 18.000, 3.774
0.000, 24.000, 3.872
0.000, 11.000, 3.576
0.000, 23.000, 3.920
0.000, 59.000, 3.930
0.000, 13.000, 3.945
0.000, 25.000, 3.858
0.000, 19.000, 3.987
0.000, 28.000, 4.013
0.000, 97.000, 4.157
0.000, 12.000, 4.047
0.000, 23.000, 3.976
