0.730, 0.165, -108.709, 42.119
0.775, 0.209, -109.177, 44.688
0.818, 0.102, -108.748, 43.885
0.721, 0.048, -108.252, 41.153
0.606, 0.072, -108.967, 39.522
0.656, 0.087, -108.415, 39.628
0.770, 0.142, -109.714, 35.191
0.675, 0.095, -108.881, 38.937
