-93.000, -106.597, 39.264, 1541.689
-91.000, -107.807, 39.761, 1580.956
-92.000, -110.003, 41.670, 1736.361
-93.000, -110.255, 41.474, 1720.082
-97.000, -109.555, 39.659, 1572.876
