4.600, -89.000, -108.709, 42.119, 1773.983, 108.709
4.602, -89.000, -109.177, 44.688, 1997.038, 109.177
4.646, -89.000, -108.748, 43.885, 1925.864, 108.748
4.679, -91.000, -108.252, 41.153, 1693.539, 108.252
4.650, -93.000, -108.967, 39.522, 1561.955, 108.967
4.680, -92.000, -108.415, 39.628, 1570.351, 108.415
4.581, -95.000, -109.714, 35.191, 1238.377, 109.714
4.646, -92.000, -108.881, 38.937, 1516.120, 108.881
