0.000, 0.000, -114.163, 19.583, 0.000, 0.000, 0.000, 14.000
0.000, 0.000, -110.190, 13.416, 0.000, 0.000, 0.000, 19.000
0.596, 0.000, -111.577, 15.227, 0.000, 0.000, 0.000, 35.000
0.572, 0.000, -110.120, 12.199, 0.000, 0.000, 0.000, 32.000
0.000, 0.000, -111.412, 12.693, 0.000, 0.000, 0.000, 18.000
0.000, 0.000, -111.607, 15.497, 0.000, 0.000, 0.000, 24.000
0.000, 0.000, -111.082, 11.125, 0.000, 0.000, 0.000, 11.000
0.000, 0.000, -111.131, 16.369, 0.000, 0.000, 0.000, 23.000
0.646, 0.050, -111.710, 15.085, 0.000, 2.000, 0.000, 59.000
0.000, 0.000, -111.205, 17.921, 0.000, 0.000, 0.000, 13.000
0.000, 0.000, -109.605, 14.560, 0.000, 0.000, 0.000, 25.000
0.000, 0.000, -111.930, 19.574, 0.000, 0.000, 0.000, 19.000
0.000, 0.000, -109.960, 16.204, 0.000, 0.000, 0.000, 28.000
0.603, 0.088, -111.952, 20.270, 0.000, 3.000, 0.000, 97.000
0.000, 0.000, -111.518, 20.498, 0.000, 0.000, 0.000, 12.000
0.500, 0.000, -112.663, 19.804, 0.000, 0.000, 0.000, 23.000
