0.635, 0.053, -106.597, 39.264, 0.635, 0.003, -93.000, 1541.689, 0.693, 4.590, 0.000, 1.000, 1.000, 62.000
0.866, 0.000, -107.807, 39.761, 0.866, 0.000, -91.000, 1580.956, 0.000, 4.468, 0.000, 0.000, 0.000, 60.000
0.856, 0.000, -110.003, 41.670, 0.856, 0.000, -92.000, 1736.361, 0.000, 4.563, 0.000, 0.000, 0.000, 61.000
0.578, 0.036, -110.255, 41.474, 0.578, 0.001, -93.000, 1720.082, 0.693, 4.541, 0.000, 1.000, 0.000, 61.000
0.000, 0.000, -109.555, 39.659, 0.000, 0.000, -97.000, 1572.876, 0.000, 4.695, 0.000, 0.000, 0.000, 50.000
