0.633, 0.173, -113.117, 45.810
0.789, 0.073, -110.758, 50.262
0.546, 0.002, -111.300, 51.701
0.000, 0.000, -113.285, 45.022
0.611, 0.021, -110.442, 53.608
0.000, 0.000, -109.640, 54.687
0.629, 0.052, -112.221, 53.852
0.787, 0.213, -111.785, 47.528
0.866, 0.000, -111.428, 43.935
0.551, 0.026, -111.543, 44.356
0.717, 0.170, -109.694, 44.275
