-93.000, -106.597, 39.264, 1541.689, 106.761
-91.000, -107.807, 39.761, 1580.956, 107.807
-92.000, -110.003, 41.670, 1736.361, 110.003
-93.000, -110.255, 41.474, 1720.082, 110.255
-97.000, -109.555, 39.659, 1572.876, 109.555
